4978827	    0	0
4979016	  120	0
4979140	   29	0
4979253	   91	0
4979335	   10	0
4979358	  176	0
4979368	   18	0
4979444	   12	0
4979544	   34	0
4979590	   26	0
4979615	    5	0
4979621	   54	0
4979666	   10	0
4979669	    9	0
4979689	    9	0
4979700	  131	0
4979730	   68	0
4979771	   12	0
4979951	   55	0
4980031	   91	0
4980138	  118	0
4980151	   97	0
4980221	    9	0
4980240	   24	0
4980413	   32	0
4980457	    6	0
4980484	   47	0
4980581	   17	0
4980618	    9	0
4980672	   36	0
4980709	   18	0
4980827	   85	0
4980877	  260	0
4980957	   94	0
4981267	   37	0
4981303	  155	0
4981381	   17	0
4981429	   68	0
4981489	   82	0
4981526	  228	0
4981660	   51	0
4981768	   57	0
4981866	    8	0
4981991	   40	0
4982169	    7	0
4982193	   99	0
4982212	  114	0
4982362	   33	0
4982459	   30	0
4982479	  137	0
4982598	  279	0
4982648	   50	0
4982786	  192	0
4982928	   97	0
4983191	   40	0
4983203	   29	0
4983278	   20	0
4983361	   11	0
4983676	   17	0
4983794	   38	0
4983836	   47	0
4984180	   46	0
4984675	   10	0
4984765	   49	0
4984935	   30	0
4985046	  182	0
4985052	   84	0
4985429	  102	0
4985592	   43	0
4986140	   24	0
4987219	   42	0
4988708	  191	0
4991034	   13	0
4991049	    0	0
4991055	   13	0
4991102	   65	2
4991232	   15	4
4993014	   83	0
4993529	  142	2
4993730	   91	3
4995376	   52	5
4995383	  217	1
4996449	   40	0
4997611	  189	5
4997922	  122	1
4998148	  204	1

