3011646	   15	0
3011660	    7	0
3011811	    9	0
3013035	    5	0
3013577	    9	1
3013664	    4	0
3013666	    5	0
3013738	    3	0
3013750	    2	0
3013769	    6	0
3013779	    2	0
3020789	    5	0
3020808	    1	1
3020808	    6	1
3027073	    2	0
3027076	   10	0
3027082	    5	0
3028261	    6	0
3028263	    4	0
3028269	    1	0
3030145	    5	0
3036438	    2	0
3038198	    9	0
3038289	   38	0
3045945	    5	0
3050627	   22	0
3050630	    1	0
3050634	   33	0
3050635	    3	0
3050662	    1	0
3050666	   23	0
3050670	    1	0
3050894	    0	0
3050899	    2	0
3050908	    3	0
3053069	   38	0
3053079	   10	0
3053090	    2	0
3054352	    6	0
3054354	    4	0
3054759	    4	0
3054761	    2	0
3054765	    2	0
3056981	    7	0
3056983	    2	0
3056992	    6	0
3080097	   11	0
3080107	    1	0
3082190	    2	0
3082193	    3	0
3082196	    4	0
3084221	   13	0
3084224	    2	0
3103868	    1	0
3103870	    2	0
3103875	    1	0
3123735	   10	0
3123737	    1	0
3123744	    6	0
3130071	    3	0
3130073	    2	0
3130078	    6	0
3148266	    1	0
3148271	   11	0
3148277	    2	0
3157970	    2	0
3202948	    5	0
3237718	   23	0
3278359	   20	0
3279262	   22	0
3283751	   44	0
3285441	    1	0
3285468	    2	0
3285481	   34	0
3285491	    7	0
3285988	    9	0
3287751	    2	0
3292508	   30	0
3292510	   20	0
3292538	   27	0
3292542	   41	0
3292605	    6	0
3292640	   13	0
3292770	   12	0
3292773	    1	0
3292781	   15	0
3292785	    6	0
3293140	    1	0
3293142	    2	0
3293145	   16	0
3293183	   12	1
3295940	   16	0
3295942	    3	0
3295949	    3	0
3299538	   38	0
3299540	    5	0
3300384	    7	0
3300386	    4	0
3300391	    7	0
3303362	    5	0
3303364	    0	0
3303371	    2	0
3305495	   45	0
3305499	    0	0
3305502	    7	0
3306922	    4	0
3306925	    1	0
3306932	    1	0
3307685	   14	0
3307689	   40	0
3307724	   10	0
3307730	   13	0
3309151	    5	0
3309156	    0	0
3309161	    1	0
3310220	    0	0
3310223	    8	0
3310230	   15	0
3311026	    2	0
3311028	    0	0
3311034	    1	0
3313366	    4	0
3313369	    5	0
3313379	   12	0
3318743	    1	0
3318745	    2	0
3318752	   15	0
3319334	    2	0
3319340	    8	0
3319344	    7	0
3327387	    6	0
3327392	   21	0
3327398	    7	0
3343370	    3	0
3343374	    6	0
3343381	   14	0
3344642	   16	0
3344646	    6	0
3344648	    5	0
