DATESH	TIME	BLOCKNUMBER	TRANSACTIONINDEX	FROM	TO	ETHER	GASCOST	PRICE	ISERROR	ARTICULATED
2018-01-27	3:30:06 UTC	4979621	54	0xdfb2a0648737a6c8808498f19c1ed38cfc3110dc	0x82744ba0766bdee409885c2186c44a4a73b0c97f	5.400000000000000000	0.000735000000000000	1054.220000000000000000	0	0x
2018-01-27	3:39:27 UTC	4979666	10	0xc09246e224bd147acd711287d9fc18540b4341ac	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.100000000000000000	0.000861000000000000	1047.700000000000000000	0	0x
2018-01-27	3:40:08 UTC	4979669	9	0xc09246e224bd147acd711287d9fc18540b4341ac	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.100000000000000000	0.000861000000000000	1046.510000000000000000	0	0x
2018-01-27	3:44:44 UTC	4979689	9	0x4b01721f0244e7c5b5f63c20942850e447f5a5ee	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.500000000000000000	0.001050000000000000	1046.510000000000000000	0	0x
2018-01-27	3:47:01 UTC	4979700	131	0x24ef689d4777da9949673b40cb34e5bb98acd299	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.478140000000000000	0.000420000000000000	1049.930000000000000000	0	0x
2018-01-27	3:55:58 UTC	4979730	68	0xb1bbefada43e2c5b61d31ca2828c9601ea07ce29	0x82744ba0766bdee409885c2186c44a4a73b0c97f	5.000000000000000000	0.000420000000000000	1049.870000000000000000	0	0x
2018-01-27	4:05:33 UTC	4979771	12	0xca3b68faf4075c8549c7ae618b8e8f185299b8e5	0x82744ba0766bdee409885c2186c44a4a73b0c97f	8.000000000000000000	0.001071000000000000	1054.030000000000000000	0	0x
2018-01-27	4:46:33 UTC	4979951	55	0xac7919b2c81b9f11fed974ac620e06003db6ee56	0x82744ba0766bdee409885c2186c44a4a73b0c97f	5.000000000000000000	0.000420000000000000	1051.790000000000000000	0	0x
2018-01-27	5:07:40 UTC	4980031	91	0x21571a0737bffe762ad485a75a18990aeaadf291	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.000000000000000000	0.000084000000000000	1050.740000000000000000	0	0x
2018-01-27	5:34:57 UTC	4980138	118	0x28d9abeca0d8c60e81301bbf34231c48c38ea935	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.000945259993761284	0.000483000000000000	1061.010000000000000000	0	0x
2018-01-27	5:38:16 UTC	4980151	97	0x8052ce69a128f916cf5904dc9377cc09880f6b7f	0x82744ba0766bdee409885c2186c44a4a73b0c97f	5.000000000000000000	0.000420000000000000	1061.560000000000000000	0	0x
2018-01-27	5:55:44 UTC	4980221	9	0x0a9d96e215929a2249b839aaea77d33353df341f	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.032611515551269065	0.001113000000000000	1064.990000000000000000	0	0x
2018-01-27	5:59:02 UTC	4980240	24	0xbd62daca3ec3713a18519a4157dd0661cfb4dfc1	0x82744ba0766bdee409885c2186c44a4a73b0c97f	3.000000000000000000	0.000945000000000000	1064.990000000000000000	0	0x
2018-01-27	6:41:03 UTC	4980413	32	0xb12e92ff9748ca29416a36f79dca418a46de9272	0x82744ba0766bdee409885c2186c44a4a73b0c97f	2.000000000000000000	0.001911000000000000	1074.990000000000000000	0	0x
2018-01-27	6:51:52 UTC	4980457	6	0x0ce6c1d06d9445db3b9de2daca79fbd822bf60aa	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.000000000000000000	0.002079000000000000	1069.990000000000000000	0	0x
2018-01-27	6:58:58 UTC	4980484	47	0x95a72b5ccc88a268bb02485ae18c5acc3dfc44fa	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.275971010000000000	0.000420000000000000	1069.000000000000000000	0	0x
2018-01-27	7:22:11 UTC	4980581	17	0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.233296220000000000	0.000420000000000000	1059.650000000000000000	0	0x
2018-01-27	7:29:11 UTC	4980618	9	0x44f8800748955f23baabba93e7f5cc25ac5630db	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.500000000000000000	0.000609000000000000	1060.680000000000000000	0	0x
2018-01-27	7:41:06 UTC	4980672	36	0x3549f80c806c8e50b668859e3acb8eea9e3579e7	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.500000000000000000	0.000441000000000000	1064.250000000000000000	0	0x
2018-01-27	7:50:52 UTC	4980709	18	0x551914749e5f259f7b7709f761791eb62b9d2a4f	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.100000000000000000	0.001071000000000000	1067.250000000000000000	0	0x
2018-01-27	8:18:17 UTC	4980827	85	0xac3f0773c03622b075a54c6b7a34398181a29ed0	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.200000000000000000	0.000252000000000000	1069.190000000000000000	0	0x
2018-01-27	8:29:16 UTC	4980877	260	0x826f6b1f0ed182c5d96891454ddf538988d638f2	0x82744ba0766bdee409885c2186c44a4a73b0c97f	3.000000000000000000	0.000606304462848000	1062.000000000000000000	0	0x
2018-01-27	8:46:47 UTC	4980957	94	0xb514814ab01394777ae640f7789b604f4e8fa386	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.500000000000000000	0.000420000000000000	1062.570000000000000000	0	0x
2018-01-27	0:06:06 UTC	4981267	37	0xc3d875db4a39e0d52dc8abba2e9d214f1faad5a4	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.110000000000000000	0.000420000000000000	1078.100000000000000000	0	0x
2018-01-27	0:16:06 UTC	4981303	155	0xc2588eec95b8692d71f70c608a3f39c942cde9f4	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.200000000000000000	0.000021000000000000	1076.190000000000000000	0	0x
2018-01-27	0:30:42 UTC	4981381	17	0x64967e7fdb8739dce755b2bc3cbb96cd54ff7122	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.100000000000000000	0.000861000000000000	1075.500000000000000000	0	0x
2018-01-27	0:39:58 UTC	4981429	68	0xeacfc907a172cfa77f472ac163e2c09a1adf0da1	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.510000000000000000	0.000441000000000000	1074.490000000000000000	0	0x
2018-01-27	0:55:44 UTC	4981489	82	0x6d202eab81920cbb3066fa6f4e16058bb3078308	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.001000000000000000	0.000441000000000000	1076.000000000000000000	0	0x
2018-01-27	1:04:31 UTC	4981526	228	0x1fbdef226c73191dfc5c3e73c63fbb6caedd3fe8	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.050000000000000003	0.000042000000000000	1074.450000000000000000	0	0x
2018-01-27	1:41:04 UTC	4981660	51	0x1a2b4fa10df5e8eeeba697bc02582049f54a10ae	0x82744ba0766bdee409885c2186c44a4a73b0c97f	2.000000000000000000	0.000525000000000000	1053.080000000000000000	0	0x
2018-01-27	2:05:54 UTC	4981768	57	0x564286362092d8e7936f0549571a803b203aaced	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.056942000000000000	0.002100000000000000	1063.080000000000000000	0	0x
2018-01-27	2:30:27 UTC	4981866	8	0x7aa0febe0b9e3c9051c1c6b1305b5ac73b1be1e9	0x82744ba0766bdee409885c2186c44a4a73b0c97f	5.000000000000000000	0.002079000000000000	1060.350000000000000000	0	0x
2018-01-27	2:58:42 UTC	4981991	40	0x12755a56ca5ac1a0e706b3b915e9624b726be0a9	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.120000000000000000	0.001386000000000000	1059.990000000000000000	0	0x
2018-01-27	3:43:52 UTC	4982169	7	0x2775f4af590107a1bbb7704e8768c28f28d2612e	0x82744ba0766bdee409885c2186c44a4a73b0c97f	2.000000000000000000	0.002100000000000000	1067.000000000000000000	0	0x
2018-01-27	3:50:31 UTC	4982193	99	0xbc038b240ee697dba09accec51de849b66af77df	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.020000000000000000	0.000441000000000000	1063.260000000000000000	0	0x
2018-01-27	3:55:37 UTC	4982212	114	0x4f8c61b4dea97b908f47add4cb4fabd4ed1410e9	0x82744ba0766bdee409885c2186c44a4a73b0c97f	2.000000000000000000	0.000420000000000000	1064.730000000000000000	0	0x
2018-01-27	4:32:55 UTC	4982362	33	0x07d448debc5c0f61321a91a8da7fe5e0776a9c33	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.500000000000000000	0.000861000000000000	1063.990000000000000000	0	0x
2018-01-27	4:53:24 UTC	4982459	30	0x43c70395a4ea235ffa1da90c43115b6c5cc7659f	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.529139000000000000	0.000861000000000000	1063.330000000000000000	0	0x
2018-01-27	4:58:45 UTC	4982479	137	0xaa43a4d6c199b87be94499ceb49ec17ee670e710	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.000000000000000000	0.000420000000000000	1064.000000000000000000	0	0x
2018-01-27	5:25:16 UTC	4982598	279	0x0983216af80f1daf4c943e3c9bb9cabae49023fe	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.093810000000000000	0.000420000000000000	1075.330000000000000000	0	0x
2018-01-27	5:35:46 UTC	4982648	50	0xac8a23a124fe28caa3533d731d4dfcb1c284c5aa	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.210000000000000000	0.000420000000000000	1077.650000000000000000	0	0x
2018-01-27	6:09:07 UTC	4982786	192	0x2e84322a334f4b77403e183fe72d8091c5ffc38f	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.117242151000000000	0.000441000000000000	1093.010000000000000000	0	0x
2018-01-27	6:36:38 UTC	4982928	97	0x9460e1cfc69f61fede48902a7284380249a71821	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.250000000000000000	0.000525000000000000	1093.970000000000000000	0	0x
2018-01-27	7:37:18 UTC	4983191	40	0xcecee6cad14e249f9483009df51f0a2a5972103b	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.000000000000000000	0.000775031250000000	1105.020000000000000000	0	0x
2018-01-27	7:40:53 UTC	4983203	29	0x63e9fb52f519eb2bd44c26e7c4465f1204fde62c	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.000000000000000000	0.000840000000000000	1100.850000000000000000	0	0x
2018-01-27	7:59:01 UTC	4983278	20	0x6ba86f44cf33c702e62808224773c2b5751bc04c	0x82744ba0766bdee409885c2186c44a4a73b0c97f	10.000000000000000000	0.002100000000000000	1097.150000000000000000	0	0x
2018-01-27	8:19:30 UTC	4983361	11	0x9caa1741231d19d82f5a9be4712fea74c0eb11f3	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.800000000000000000	0.001449000000000000	1098.000000000000000000	0	0x
2018-01-27	9:36:30 UTC	4983676	17	0xf8eaa5ea7df6e9744b91f51e1e1834d94621b9da	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.000000000000000000	0.000861000000000000	1101.710000000000000000	0	0x
2018-01-27	0:06:51 UTC	4983794	38	0xc0657fc6226c8c364f8fe512d376b4228362ca06	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.000000000000000000	0.001050000000000000	1114.270000000000000000	0	0x
2018-01-27	0:15:37 UTC	4983836	47	0x1ee08df2d8d44546db5e34cf1384eafcd3da5342	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.500000000000000000	0.000441000000000000	1118.400000000000000000	0	0x
2018-01-27	1:44:34 UTC	4984180	46	0x2f9664a35d593a6d1c1f24dd65887c72d48ea1f8	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.090000000000000000	0.000861000000000000	1115.000000000000000000	0	0x
2018-01-27	3:45:04 UTC	4984675	10	0x7ed1e469fcb3ee19c0366d829e291451be638e59	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.000000000000000000	0.001050000000000000	1103.890000000000000000	0	0x
2018-01-28	0:09:25 UTC	4984765	49	0x68fb4029e1da733d19ac054ec3b9e9a997fe187e	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.250000000000000000	0.000441000000000000	1116.150000000000000000	0	0x
2018-01-28	0:51:19 UTC	4984935	30	0x6777235fb8d6f0d3bd46a410d93cce5db6aea4b9	0x82744ba0766bdee409885c2186c44a4a73b0c97f	2.000000000000000000	0.000420000000000000	1120.920000000000000000	0	0x
2018-01-28	1:19:18 UTC	4985046	182	0x3380bdaa8b9acb4f476a3b79d569a6d6b4c515d9	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.096750787785714286	0.000021000000000000	1118.720000000000000000	0	0x
2018-01-28	1:20:48 UTC	4985052	84	0x624c21f85506bc3a5c3aa9bc7b2570c94c177056	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.010000000000000000	0.000609000000000000	1116.440000000000000000	0	0x
2018-01-28	2:48:22 UTC	4985429	102	0x5e8ca15a83e0e1d925626246ac7ba934ff8ff3d2	0x82744ba0766bdee409885c2186c44a4a73b0c97f	7.000000000000000000	0.000441000000000000	1116.460000000000000000	0	0x
2018-01-28	3:29:30 UTC	4985592	43	0x03478b87a72e60d40f76b65f28c71abcf6ac8e8c	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.200000000000000000	0.000861000000000000	1122.400000000000000000	0	0x
2018-01-28	5:37:42 UTC	4986140	24	0x76b994eeb57650dec3f3fabe29452719d1ef9df4	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.350000000000000000	0.000606304462848000	1162.000000000000000000	0	0x
2018-01-28	9:58:34 UTC	4987219	42	0xf50a8bc2274851065fc76b794c1864e72b76c773	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.500000000000000000	0.000042000000000000	1192.000000000000000000	0	0x
2018-01-28	5:48:57 UTC	4988708	191	0xbd727bfceaa04bfff489419180b52f9eb8c76620	0xab16e0d25c06cb376259cc18c1de4aca57605589	0.000000000000000000	0.000051738000000000	1221.410000000000000000	0	transfer(0x82744ba0766bdee409885c2186c44a4a73b0c97f,690000)
2018-01-29	1:10:12 UTC	4991034	13	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0x028cb19bfe036c3b95b41ab08dde98cabb881df8	50.000000000000000000	0.000861000000000000	1240.000000000000000000	0	0x
2018-01-29	1:12:29 UTC	4991049	0	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0x3efdda1af5e25cfab6f1c90473175199ebd90eae	50.000000000000000000	0.000861000000000000	1240.000000000000000000	0	0x
2018-01-29	1:13:32 UTC	4991055	13	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0xcd559e2f53b3aa765b1c133f828bfee1dc12ddd7	23.890363944330744638	0.000861000000000000	1240.000000000000000000	0	0x
2018-01-29	1:23:19 UTC	4991102	65	0x3efdda1af5e25cfab6f1c90473175199ebd90eae	0x0014d0ceabb0a942f03e2c6e8835f810abb48a22	41.714048500000000000	0.000420000000000000	1225.320000000000000000	0	0x
2018-01-29	1:52:06 UTC	4991232	15	0x0014d0ceabb0a942f03e2c6e8835f810abb48a22	0x000d4b94db7dd666b8a6bc445798b211a042abc8	41.712767500000000000	0.001281000000000000	1203.000000000000000000	0	0x
2018-01-29	9:07:52 UTC	4993014	83	0xbddb2aa8a03aba1f15ae4c652c24b1545c555ec8	0x82744ba0766bdee409885c2186c44a4a73b0c97f	1.435746180000000000	0.000420000000000000	1190.390000000000000000	0	0x
2018-01-29	1:08:47 UTC	4993529	142	0x3efdda1af5e25cfab6f1c90473175199ebd90eae	0x277a6536564aafb8ba1dde4b11ff4b7f4e1686d2	5.878000000000000000	0.000420000000000000	1194.000000000000000000	0	0x
2018-01-29	1:58:58 UTC	4993730	91	0x277a6536564aafb8ba1dde4b11ff4b7f4e1686d2	0x29880855d419c6fa0e8c7fdfd985c80f286d914e	4.200000000000000000	0.013353021000000000	1179.070000000000000000	0	0x
2018-01-29	8:46:52 UTC	4995376	52	0x028cb19bfe036c3b95b41ab08dde98cabb881df8	0xec040de0ca90f990afa5341ed5c3a92fa261119b	49.996184000000000000	0.000756000000000000	1186.000000000000000000	0	0x
2018-01-29	8:48:11 UTC	4995383	217	0xcd559e2f53b3aa765b1c133f828bfee1dc12ddd7	0xec040de0ca90f990afa5341ed5c3a92fa261119b	5.862532000000000000	0.000480900000000000	1186.000000000000000000	0	0x
2018-01-29	3:03:40 UTC	4996449	40	0x7ed1e469fcb3ee19c0366d829e291451be638e59	0x82744ba0766bdee409885c2186c44a4a73b0c97f	0.018397346118400000	0.001050000000000000	1163.570000000000000000	0	0x
2018-01-30	3:40:58 UTC	4997611	189	0x028cb19bfe036c3b95b41ab08dde98cabb881df8	0xa156fee7465018431490055b9677f5f5b01d5a5b	0.002850000000000000	0.000210000000000000	1131.820000000000000000	0	0x
2018-01-30	4:59:34 UTC	4997922	122	0xcd559e2f53b3aa765b1c133f828bfee1dc12ddd7	0xa1c3ce4db3d8abb3fbc7cd09528d47aed879210d	3.417132060000000000	0.000420000000000000	1147.070000000000000000	0	0x
2018-01-30	5:58:55 UTC	4998148	204	0xcd559e2f53b3aa765b1c133f828bfee1dc12ddd7	0x974be05281735668ca55e4fc139f5c641a784aad	8.321820500000000000	0.000420000000000000	1155.600000000000000000	0	0x
2018-01-31	2:50:48 UTC	5003228	8	0xcd559e2f53b3aa765b1c133f828bfee1dc12ddd7	0xf4f1adc750c74b9933e35637516250f903906fa5	5.086912400000000000	0.000441000000000000	1085.000000000000000000	0	0x
2018-02-02	2:19:13 UTC	5014745	248	0x3efdda1af5e25cfab6f1c90473175199ebd90eae	0x553ffd3eee5685e408681c3b0da21ad566b14af8	0.095746700000000000	0.000735000000000000	975.990000000000000000	0	0x
2018-02-02	9:57:07 UTC	5019047	96	0xcd559e2f53b3aa765b1c133f828bfee1dc12ddd7	0xfa40de72492ae48ecf9860d999ec00e795badcf3	0.346067643648454245	0.000630000000000000	894.470000000000000000	0	0x
2018-02-04	2:23:27 UTC	5026595	77	0x3efdda1af5e25cfab6f1c90473175199ebd90eae	0xa8c630e2e2242d616b88743fb1b2473b26f0ad26	2.309097145324163331	0.000594589942779000	949.190000000000000000	0	0x
2018-02-10	4:27:24 UTC	5065395	2	0x277a6536564aafb8ba1dde4b11ff4b7f4e1686d2	0xebb5eeef485724a733a9269ced3373aee769e200	1.729086803087411400	0.002079000000000000	872.830000000000000000	0	0x
2018-02-17	9:02:36 UTC	5108273	125	0x3efdda1af5e25cfab6f1c90473175199ebd90eae	0x56c99aca978c1b783861f96988b90e2496df0525	0.000728064733057669	0.000210000000000000	961.300000000000000000	0	0x
2018-02-17	9:15:12 UTC	5108318	234	0xef45b79def79a2cd2d0c77f84fddaab8d0b8be35	0x29880855d419c6fa0e8c7fdfd985c80f286d914e	0.000000000000000000	0.003144440000000000	964.080000000000000000	0	0x616d1fab000000000000000000000000277a6536564aafb8ba1dde4b11ff4b7f4e1686d2000000000000000000000000ebb5eeef485724a733a9269ced3373aee769e200
2018-02-17	9:16:31 UTC	5108323	55	0xef45b79def79a2cd2d0c77f84fddaab8d0b8be35	0x99287f6a84d56fc3bb2ad95a4bbe783403f825f0	0.000000000000000000	0.002141165000000000	964.080000000000000000	0	0x616d1fab000000000000000000000000277a6536564aafb8ba1dde4b11ff4b7f4e1686d2000000000000000000000000ebb5eeef485724a733a9269ced3373aee769e200
2018-02-25	5:35:25 UTC	5154518	108	0x901c7c6e2d8db94e6e58d7f5c06f58cfc987d842	0x687cd8745fd93b744723bdc5621f67fe380ab27d	0.000000000000000000	0.000861000000000000	819.430000000000000000	1	transfer(0x82744ba0766bdee409885c2186c44a4a73b0c97f,1000000000000000000)
2018-02-25	5:43:32 UTC	5154543	45	0x901c7c6e2d8db94e6e58d7f5c06f58cfc987d842	0x687cd8745fd93b744723bdc5621f67fe380ab27d	0.000000000000000000	0.001090929000000000	819.000000000000000000	0	transfer(0x82744ba0766bdee409885c2186c44a4a73b0c97f,1000000000000000000)
