1908822	    2	2
1912644	    3	2
1912891	    0	2
1912926	    2	2
1912990	    0	2
1913196	    6	2
1914464	    4	2
1914468	    0	2
1916030	    3	2
1933804	    2	2
1936448	    0	2
1973265	    0	2
2032132	    2	2
2037256	   21	2
2055838	    8	2
2073726	    0	2
2082961	    1	2
2095638	    0	2
2095647	    0	2
2095657	   18	2
2095703	   45	2
2095752	    2	2
2095756	    1	2
2095903	    1	2
2107704	    5	2
2107874	   10	2
2107893	   16	2
2107909	    2	2
2107921	    8	2
2107928	    3	2
2107939	   13	2
2107952	    8	2
2219260	    1	2
2219299	    0	2
2235049	    6	2
2243538	    0	2
2270261	    0	2
2272086	    0	2
2272090	    6	2
2276080	    0	2
2276834	    0	2
2276842	    7	2
2282684	    1	2
2741543	    2	2
2741561	    0	2
2766291	   18	2
2796761	    0	2
2808379	    4	2
2809363	    1	2
2809585	    6	2
2809662	    2	2
2809689	    4	2
2809710	   10	2
2809726	    1	2
2809782	    5	2
2809813	   21	2
2809813	   22	2
2809846	    3	2
2809852	    3	2
2809874	    7	2
2809884	    8	2
2809890	    2	2
2809899	    1	2
2809921	    1	2
2809938	    4	2
2810021	    5	2
2811985	    7	2
2811999	   21	2
2812010	    6	2
2812245	    0	2
2812476	    0	2
2812537	    0	2
2812556	    4	2
2812581	   13	2
2819137	    8	2
2821503	    2	2
2824060	    5	2
2834009	    2	2
2834014	    7	2
2834014	    8	2
2834014	    9	2
2834020	    1	2
2834143	   17	2
2895627	    0	2
2897536	    8	2
2901549	    3	2
2901575	    6	2
2901583	   15	2
2901587	   17	2
2919375	   17	2
2919616	    2	2
2951420	   12	2
2956470	    6	2
2956520	    0	2
2969722	    0	2
2969738	    0	2
2969821	    0	2
2969864	    1	2
2995565	    0	2
3029790	    0	2
3029804	    0	2
3029812	    0	2
3029814	    0	2
3032260	    1	2
3032283	    1	2
3032288	    2	2
3075919	    5	2
3075931	    1	2
3075950	    5	2
3075954	    5	2
3076015	    0	2
3076051	    6	2
3076056	    0	2
3076056	    3	2
3076059	    8	2
3076064	    4	2
3092071	    5	2
3092078	    5	2
3092112	    1	2
3130302	    0	2
3130310	    0	2
3130345	    0	2
3134272	    0	2
3134289	    1	2
3134311	    0	2
