3445080	   14	0
3445153	    2	0
3445163	    9	0
3445170	    1	0
3445174	    7	0
3445180	    1	0
3445186	    0	0
3445192	    4	0
3445195	    1	0
3445201	    8	0
3445204	    6	0
3445208	    4	0
3516569	    0	0
3516580	    0	0
3516589	    0	0
3516594	    0	0
3516611	    1	0
3516883	    2	0
3517086	    4	0
3517088	    8	0
3517091	    4	0
3517093	    3	0
3517107	   36	0
3517109	   27	0
3517112	   27	0
3517115	    8	0
3517118	   16	0
3517123	   12	0
3517134	   33	0
3517136	   12	0
3517139	    9	0
3532750	    4	0
3532757	    6	0
3532759	    4	0
3532763	   32	0
3533836	    2	0
3533845	   16	0
3533847	   11	0
3533851	    7	0
3533853	    5	0
3533859	   22	0
3533861	    7	0
3533864	    2	0
3533868	   27	0
3533871	    2	0
3533874	    0	0
3533877	    4	0
3533882	    4	0
3533885	    1	0
3557579	    3	0
3557583	    8	0
3557585	    3	0
3557587	    3	0
3557589	   22	0
3557593	    4	0
3557596	   11	0
3557599	   23	0
3557604	    6	0
3557606	   36	0
3557608	   10	0
3557611	    5	0
3557614	   13	0
3557880	    2	1
3561022	   11	3
3565092	   26	2
3565578	   29	3
3566733	   11	3
3567875	    0	2
3578603	    3	3
3579001	    6	2
3579007	   20	2
3579356	   14	0
3579517	   11	4
3579574	    1	2
3579613	    4	4
3579614	    6	4
3579617	   32	4
3579621	    6	4
3579627	    6	4
3579630	    6	4
3579635	   35	4
3579638	    7	4
3579638	   37	4
3579640	    2	4
3579648	    2	4
3579648	   14	4
3579648	   18	4
3579648	   28	4
3579650	   15	4
3579653	    5	4
3579653	    7	4
3579657	   10	4
3579671	   32	4
3579671	   35	4
3579684	   32	4
3579687	   10	4
3579689	    5	4
3579693	    4	4
3579693	   12	4
3579698	   24	4
3579704	    3	4
3579704	   14	4
3579707	    3	4
3579707	    6	4
3579707	    8	4
3579716	    1	4
3579728	    7	4
3579732	    2	4
3579733	    0	4
3579733	    6	4
3579738	    7	4
3579744	    2	4
3579751	    4	4
3579752	    1	4
3579756	    6	4
3579766	   10	4
3579766	   22	4
3579771	    3	4
3579774	   13	4
3579783	    8	4
3579792	    3	4
3579801	    6	4
3579801	    9	4
3579803	   12	4
3579805	   36	4
3579812	    2	4
3579812	    8	4
3579812	   17	4
3579813	    6	4
3579864	    1	4
3579869	    2	4
3579872	    2	4
3579874	   11	4
3579907	   21	4
3579912	   22	4
3579917	   10	4
3579938	    8	4
3579938	    9	4
3579947	   22	4
3579955	   44	4
3579955	   50	4
3579960	   19	4
3579960	   21	4
3579963	    4	4
3579972	    5	4
3579981	    4	4
3579981	    6	4
3579981	   15	4
3580006	   29	4
3580010	   14	4
3580010	   15	4
3580013	    4	4
3580019	    5	4
3580025	    7	4
3580032	   21	4
3580032	   30	4
3580034	   39	4
3580036	   14	4
3580041	   21	4
3580070	   13	4
3580076	   11	4
3580076	   15	4
3580088	    2	4
3580096	    6	4
3580096	    9	4
3580100	    6	4
3580111	    3	4
3580111	   32	4
3580131	    8	4
3580162	    1	4
3580174	    0	4
3580174	    6	4
3580175	    9	4
3580180	    1	4
3580188	    7	4
3580201	   11	4
3580216	    1	4
3580220	    5	4
3580251	   10	4
3580264	   11	4
3580282	   10	4
3580287	    7	4
3580291	    5	4
3580299	    1	4
3580304	    0	4
3580309	   27	4
3580315	   19	4
3580338	    9	4
3580352	   18	4
3580355	    1	4
3580361	   19	4
3580361	   24	4
3580367	   14	4
3580372	    1	4
3580384	   18	4
3580393	    1	4
3580395	   12	4
3580412	    9	4
3580441	    5	4
3580455	    1	4
3580457	    2	4
3580458	    2	4
3580497	   60	4
3580504	    1	4
3580505	    1	4
3580511	    7	4
3580516	   20	4
3580522	    5	4
3580531	   52	4
3580558	    4	4
3580576	    3	4
3580580	   19	4
3580582	    8	4
3580585	   11	4
3580594	   15	4
3580602	    8	4
3580602	   10	4
3580622	   13	4
3580644	    0	4
3580644	    1	4
3580647	    2	4
3580658	    6	4
3580658	    7	4
3580671	    3	4
3580706	   29	4
3580772	   32	4
3580801	    1	4
3580827	    6	4
3580838	   14	4
3580860	   53	4
3580864	   12	4
3580866	   31	4
3580872	   11	4
3580876	    2	4
3580881	   66	4
3580907	    6	4
3580907	   18	4
3580910	   29	4
3580919	    5	4
3580933	    6	4
3580938	    6	4
3580950	    6	4
3580950	    8	4
3580983	   28	4
3580999	   20	4
3581061	    8	4
3581064	   65	4
3581071	    8	4
3581094	   16	4
3581098	    6	4
3581111	   15	4
3581128	    4	4
3581130	    3	4
3581130	    4	4
3581135	   37	4
3581144	   15	4
3581171	   28	4
3581185	    7	4
3581203	   34	4
3581238	   31	4
3581241	   41	4
3581250	   15	4
3581254	    1	4
3581279	   31	4
3581287	    2	4
3581313	    6	4
3581352	   16	4
3581360	   19	4
3581371	   26	4
3581371	   39	4
3581374	   28	4
3581374	   29	4
3581404	   14	4
3581405	    5	4
3581428	    3	4
3581429	    6	4
3581462	    5	4
3581480	   10	4
3581485	    6	4
3581485	   20	4
3581515	   17	4
3581535	    8	4
3581560	   23	4
3581584	    7	4
3581601	    2	4
3581602	    3	4
3581612	    3	4
3581624	   59	4
3581632	    8	4
3581635	   10	4
3581644	    7	4
3581644	    9	4
3581653	   14	4
3581791	    2	4
3581804	    6	4
3581807	   21	4
3581859	   17	4
3581874	   15	4
3581878	    8	4
3581945	   14	4
3581955	   41	4
3581955	   48	4
3582021	   14	4
3582033	   18	4
3582091	   29	4
3582155	    3	4
3582159	    0	4
3582197	    4	4
3582212	   14	4
3582255	   10	4
3582272	   34	4
3582284	    7	4
3582303	   14	4
3582317	   11	4
3582333	    8	4
3582340	    9	4
3582364	    6	4
3582364	   35	4
3582412	   11	4
3582416	   13	4
3582443	    2	4
3582446	    9	4
3582463	    3	4
3582471	    4	4
3582481	   17	4
3582506	   25	4
3582525	   14	4
3582534	    8	4
3582540	   28	4
3582560	   38	4
3582566	    0	4
3582568	    3	4
3582580	   18	4
3582604	   13	4
3582714	    6	4
3582717	    0	4
3582720	   24	4
3582741	    8	4
3582743	   12	4
3582752	    9	4
3582762	    9	4
3582780	   15	4
3582812	   12	4
3582828	    1	4
3582888	    1	4
3582923	   12	4
3583047	    0	4
3583050	    9	4
3583052	    9	4
3583121	   53	4
3583125	    4	4
3583495	   27	4
3583748	    1	4
3584437	    6	4
3584469	    0	2
3584491	   17	2
3584591	    5	4
3584722	   33	4
3584866	   12	4
3584894	   13	4
3584903	    3	4
3584962	    1	4
3584986	    6	4
3585059	   50	4
3585061	    7	4
3585150	    7	4
3585198	    8	4
3585214	    1	4
3585277	    3	4
3585303	   43	4
3585323	   15	4
3585345	   35	4
3585419	   29	4
3585490	    4	4
3585546	    8	4
3585548	   10	4
3585628	    1	4
3585653	    9	4
3585666	   13	4
3585683	   10	4
3585706	   11	4
3585710	    6	4
3585722	    4	4
3585732	   15	3
3585740	    0	3
3585805	    2	4
3585815	   22	4
3585819	    6	4
3585833	    9	4
3585847	    0	4
3585858	   11	4
3586020	    5	4
3586072	   18	4
3586080	   11	4
3586215	    3	4
3586411	   18	4
3586411	   51	4
3586474	    6	4
3586519	    2	4
3586581	    5	3
3586624	   58	4
3586654	   51	3
3586658	    2	2
3586662	    7	4
3586668	   21	4
3586698	   10	4
3586701	   11	3
3586712	   26	3
3586723	   12	3
3586753	    0	3
3586766	    2	2
3586777	    8	2
3586803	    3	2
3586847	    4	3
3586851	   26	3
3586897	    6	3
3586924	    4	4
3586961	   22	4
3587113	    2	4
3587126	    4	4
3587151	    8	4
3587272	   10	4
3587491	    0	4
3587529	   26	4
3587552	    7	4
3587600	   21	4
3587642	   11	4
3587753	   23	4
3587779	   12	4
3588029	   17	4
3588035	    0	4
3588045	    3	2
3588087	   33	4
3588136	    6	4
3588145	    7	4
3588151	    3	2
3588199	    8	4
3588202	   14	4
3588268	    8	4
3588279	   17	4
3588344	    4	4
3588396	   31	4
3588401	    8	4
3588437	    9	4
3588457	    5	2
3588473	   12	4
3588629	   15	2
3588692	   21	4
3588729	    8	4
3588795	   27	4
3588931	    7	4
3588942	    2	2
3589069	    6	2
3589230	   11	4
3589294	   16	4
3589504	   20	2
3589923	   42	4
3590572	   11	4
3590692	    1	4
3590781	    9	4
3590859	   10	4
3590874	   13	4
3590879	   22	4
3590918	    2	4
3591061	    3	4
3591157	    0	4
3591177	    3	4
3591184	    7	4
3591282	   17	4
3591339	  134	4
3591377	    3	4
3591425	   12	2
3591502	   22	4
3591625	   23	4
3591685	    1	4
3591691	   19	4
3591811	   12	2
3591832	    6	4
3591855	   12	4
3591860	   13	2
3591960	   23	4
3592010	   27	4
3592046	    2	4
3592100	    5	4
3592142	    5	1
3592156	    6	4
3592167	   27	4
3592205	    1	4
3592266	    8	4
3592298	   22	2
3592338	   32	4
3592388	    8	4
3592486	   32	4
3592491	   11	4
3592504	   17	4
3592582	    8	4
3592585	   28	2
3592618	   24	4
3592635	   10	4
3592698	    2	4
3592724	   73	2
3592728	    0	4
3592797	    6	2
3592849	    3	4
3592871	    1	2
3592947	    2	2
3592967	    2	4
3592974	   15	4
3593010	    7	2
3593028	   19	2
3593036	    0	2
3593046	    5	2
3593049	    2	4
3593052	   20	2
3593057	    3	2
3593064	    5	2
3593065	    4	2
3593069	   24	2
3593093	   13	2
3593098	   18	2
3593108	   45	2
3593108	   62	2
3593124	   44	2
3593137	   52	2
3593169	    2	2
3593174	   14	4
3593177	    9	2
3593200	    7	2
3593218	   18	4
3593251	   12	2
3593251	   40	2
3593271	    8	1
3593273	    9	1
3593274	   12	1
3593274	   18	1
3593274	   19	4
3593274	   28	1
3593274	   40	1
3593274	   41	2
3593274	   49	1
3593275	    0	1
3593276	    0	1
3593276	    4	1
3593276	    6	2
3593276	    9	2
3593276	   10	1
3593276	   11	1
3593276	   15	1
3593276	   17	1
3593277	    0	1
3593277	    1	1
3593277	    2	1
3593277	    3	1
3593278	    0	1
3593278	    1	1
3593278	    3	1
3593278	    4	1
3593278	    5	1
3593278	    7	1
3593278	    8	1
3593278	    9	1
3593278	   10	2
3593278	   12	1
3593278	   13	1
3593278	   14	1
3593278	   15	1
3593278	   17	1
3593278	   18	1
3593278	   19	1
3593278	   20	1
3593278	   21	1
3593278	   22	1
3593278	   23	1
3593278	   24	1
3593278	   25	1
3593278	   26	1
3593278	   27	1
3593278	   28	1
3593278	   31	1
3593278	   33	1
3593278	   34	1
3593278	   35	1
3593278	   36	1
3593278	   37	1
3593278	   38	1
3593278	   39	1
3593278	   40	1
3593278	   41	1
3593278	   42	1
3593278	   45	1
3593278	   47	1
3593278	   48	1
3593278	   50	1
3593278	   51	1
3593278	   52	1
3593278	   53	2
3593278	   54	1
3593278	   55	1
3593278	   56	1
3593279	    0	1
3593279	    1	1
3593279	    2	1
3593279	    4	1
3593279	    6	1
3593279	   10	1
3593280	    0	1
3593280	    1	1
3593280	    2	1
3593280	    3	1
3593280	    4	1
3593280	    5	1
3593280	    6	1
3593280	    7	1
3593280	    8	1
3593280	    9	1
3593280	   10	1
3593280	   11	1
3593280	   12	1
3593280	   13	1
3593280	   14	1
3593280	   16	1
3593280	   17	1
3593280	   19	1
3593280	   20	1
3593280	   21	1
3593280	   22	1
3593280	   23	1
3593280	   24	1
3593280	   25	1
3593280	   26	1
3593280	   27	1
3593280	   28	1
3593280	   29	1
3593280	   30	1
3593280	   32	1
3593280	   33	1
3593280	   34	1
3593280	   35	1
3593280	   36	1
3593280	   37	2
3593280	   38	1
3593280	   39	1
3593280	   40	1
3593280	   41	1
3593280	   42	1
3593280	   43	1
3593280	   45	1
3593280	   46	1
3593280	   47	1
3593280	   49	1
3593280	   50	1
3593280	   51	1
3593280	   52	1
3593280	   53	1
3593280	   54	2
3593280	   55	1
3593280	   57	1
3593280	   58	1
3593280	   59	2
3593281	    0	1
3593282	    0	1
3593282	    1	1
3593282	    2	1
3593282	    3	1
3593282	    4	1
3593282	    5	1
3593282	    6	1
3593282	    7	1
3593282	    8	1
3593282	    9	1
3593282	   10	1
3593282	   11	1
3593282	   12	1
